global_step,success,success_slab_top,success_slab_bottom,ep_len,mean_return,hazard_steps,approx_kl,sps
1359872,0.22,0.41,0.0,528.87,2.1335658657550813,0.0,0.007063264027237892,490
1368064,0.23,0.44,0.0,524.69,2.3299400711059572,0.0,0.0036865011788904667,490
1376256,0.26,0.47,0.0,514.55,2.897359389066696,0.0,0.010094542056322098,490
1384448,0.26,0.46,0.0,515.94,2.884666212797165,0.0,0.006342769134789705,490
1392640,0.24,0.48,0.0,523.45,2.5047346687316896,0.0,0.01143354456871748,490
1400832,0.26,0.54,0.0,515.36,2.8951872324943544,0.0,0.003103091847151518,490
1409024,0.3,0.58,0.0,501.48,3.653306427001953,0.0,0.00681515596807003,490
1417216,0.29,0.54,0.0,507.86,3.4421308064460754,0.0,0.007371767424046993,490
1425408,0.31,0.56,0.0,500.33,3.823127895593643,0.0,0.005611712113022804,490
1433600,0.33,0.58,0.0,491.92,4.216468892097473,0.0,0.003958858549594879,490
1441792,0.33,0.56,0.0,491.39,4.2389891767501835,0.0,0.009480004198849201,490
1449984,0.32,0.57,0.0,496.44,4.048017358779907,0.0,0.005786094814538956,490
1458176,0.31,0.61,0.0,503.61,3.8211221396923065,0.0,0.006518266163766384,489
1466368,0.34,0.61,0.0,494.7,4.372789924144745,0.0,0.0038975635543465614,489
1474560,0.32,0.6,0.0,504.81,3.993635197728872,0.0,0.009571144357323647,489
1482752,0.32,0.61,0.0,506.67,3.980946234315634,0.0,0.006095048505812883,489
1490944,0.39,0.64,0.0,487.52,5.242367561906576,0.0,0.005049318075180054,489
1499136,0.37,0.63,0.0,492.48,4.884142376035452,0.0,0.003495240118354559,489
1507328,0.46,0.71,0.0,465.91,6.543696650117636,0.0,0.004512503743171692,489
1515520,0.46,0.73,0.0,462.14,6.5685131239891055,0.0,0.007340640760958195,489
1523712,0.5,0.78,0.0,444.87,7.3546448945999146,0.0,0.0033813719637691975,489
1531904,0.51,0.82,0.0,437.16,7.585716506242752,0.0,0.009886064566671848,489
1540096,0.54,0.83,0.0,427.24,8.149565049409865,0.0,0.00681580975651741,489
1548288,0.52,0.86,0.0,430.35,7.840206044912338,0.0,0.004196563735604286,489
1556480,0.49,0.85,0.0,437.21,7.31467035651207,0.0,0.004963597282767296,489
1564672,0.45,0.87,0.0,450.64,6.568977526426315,0.0,0.004518520087003708,489
1572864,0.45,0.88,0.0,450.55,6.567412298917771,0.0,0.007409302052110434,489
1581056,0.45,0.89,0.0,448.94,6.587563596963882,0.0,0.004697579424828291,489
1589248,0.47,0.88,0.0,442.75,6.936808352470398,0.0,0.007888969033956528,489
1597440,0.5,0.91,0.0,433.37,7.4862119841575625,0.0,0.004610714502632618,489
1605632,0.53,0.91,0.0,424.13,8.044045938253403,0.0,0.004910931922495365,489
1613824,0.55,0.91,0.0,418.41,8.417903765439988,0.0,0.004241570830345154,489
1622016,0.51,0.93,0.0,431.81,7.677082238197326,0.0,0.004542613867670298,488
1630208,0.5,0.96,0.0,434.17,7.491074182987213,0.0,0.0052404338493943214,488
1638400,0.49,0.95,0.0,436.86,7.33354835987091,0.0,0.004081208258867264,488
1646592,0.54,0.97,0.0,417.56,8.282404683828354,0.0,0.005423630587756634,488
1654784,0.55,0.96,0.0,414.46,8.45294038772583,0.0,0.005422507878392935,488
1662976,0.55,0.95,0.0,414.75,8.489621202498675,0.0,0.006266102194786072,488
1671168,0.54,0.94,0.0,415.34,8.337534166127444,0.0,0.00564007181674242,488
1679360,0.52,0.93,0.0,422.57,7.98464862421155,0.0,0.003553718561306596,488
1687552,0.51,0.92,0.0,425.97,7.772870406657457,0.0,0.006594346836209297,488
1695744,0.49,0.91,0.0,431.09,7.410316358357668,0.0,0.00735892541706562,488
1703936,0.46,0.91,0.0,441.04,6.822584478408098,0.0,0.002357702236622572,488
1712128,0.47,0.91,0.0,437.01,6.9893200767040256,0.0,0.0020917514339089394,488
1720320,0.51,0.93,0.0,420.99,7.734748812913895,0.0,0.0031456248834729195,488
1728512,0.5,0.93,0.0,422.74,7.573695303201675,0.0,0.0062324535101652145,488
1736704,0.52,0.93,0.0,419.62,7.940864226818085,0.0,0.003332933411002159,487
1744896,0.49,0.94,0.0,428.71,7.3957558643817904,0.0,0.004620958585292101,487
1753088,0.49,0.94,0.0,430.09,7.381702682971954,0.0,0.00814626645296812,487
1761280,0.47,0.94,0.0,438.53,6.980412708520889,0.0,0.006647431291639805,487
1769472,0.47,0.96,0.0,437.86,6.989788501262665,0.0,0.004303931258618832,487
1777664,0.43,0.94,0.0,450.39,6.247747271358967,0.0,0.0038786386139690876,487
1785856,0.41,0.95,0.0,456.48,5.879106895029545,0.0,0.0056921206414699554,487
1794048,0.4,0.94,0.0,459.0,5.728180738687516,0.0,0.006548156961798668,487
1802240,0.42,0.94,0.0,451.51,6.110888934135437,0.0,0.004168951418250799,487
1810432,0.41,0.93,0.0,456.27,5.922799108177424,0.0,0.004653245210647583,487
1818624,0.39,0.93,0.0,466.24,5.4892299054563045,0.0,0.005395038984715939,487
1826816,0.41,0.92,0.0,458.11,5.872608481496573,0.0,0.0035966206341981888,487
1835008,0.4,0.92,0.0,461.73,5.684415725320577,0.0,0.0037805745378136635,487
1843200,0.41,0.92,0.0,457.66,5.862099446207285,0.0,0.00400747824460268,487
1851392,0.41,0.94,0.0,454.51,5.895631202459335,0.0,0.005726623348891735,487
1859584,0.44,0.93,0.0,441.07,6.493760973215103,0.0,0.00721593014895916,487
1867776,0.42,0.92,0.0,448.3,6.13296536847949,0.0,0.003228753339499235,486
1875968,0.43,0.93,0.0,444.95,6.3160178212821485,0.0,0.00507229333743453,486
1884160,0.46,0.94,0.0,434.27,6.889031013697386,0.0,0.003876869799569249,486
1892352,0.42,0.95,0.0,452.19,6.110430415123701,0.0,0.004036557860672474,486
1900544,0.43,0.95,0.0,448.6,6.296728595942259,0.0,0.0034908540546894073,486
1908736,0.44,0.95,0.0,445.78,6.486318940520286,0.0,0.0037343669682741165,486
1916928,0.45,0.95,0.0,441.23,6.682834452986717,0.0,0.004950361326336861,486
1925120,0.43,0.95,0.0,448.39,6.305437745451927,0.0,0.005270636640489101,486
1933312,0.43,0.95,0.0,443.77,6.340734605193138,0.0,0.00508442148566246,486
1941504,0.46,0.95,0.0,433.42,6.904969845414161,0.0,0.004235642496496439,486
1949696,0.47,0.95,0.0,430.32,7.072738298177719,0.0,0.00614234758540988,486
1957888,0.48,0.97,0.0,425.04,7.27215209364891,0.0,0.006717217154800892,486
1966080,0.48,0.97,0.0,424.77,7.275367242097855,0.0,0.006262495648115873,486
1974272,0.44,0.96,0.0,438.51,6.53167207956314,0.0,0.002637311117723584,485
1982464,0.44,0.96,0.0,438.12,6.52968742609024,0.0,0.004947800189256668,485
1990656,0.44,0.96,0.0,439.8,6.5110686337947845,0.0,0.0031215741764754057,485
1998848,0.39,0.96,0.0,457.42,5.570157700777054,0.0,0.005637147463858128,485
2007040,0.37,0.97,0.0,465.5,5.188078008890152,0.0,0.004335625097155571,485
2015232,0.41,0.97,0.0,451.12,5.93775665640831,0.0,0.005199838429689407,485
2023424,0.42,0.98,0.0,448.08,6.109013239145279,0.0,0.0042619863525033,485
2031616,0.4,0.99,0.0,454.27,5.733646459579468,0.0,0.004240605980157852,485
2039808,0.45,0.99,0.0,435.93,6.680813139677047,0.0,0.004436193965375423,485
2048000,0.51,0.99,0.0,414.5,7.813524796962738,0.0,0.004968739114701748,485
2056192,0.5,0.98,0.0,417.6,7.635509024858475,0.0,0.006326393224298954,485
2064384,0.46,0.97,0.0,431.8,6.881699974536896,0.0,0.006005445495247841,485
2072576,0.42,0.97,0.0,445.92,6.129913343191147,0.0,0.003684443887323141,485
2080768,0.45,0.97,0.0,435.68,6.6927191770076755,0.0,0.0036053962539881468,485
2088960,0.39,0.97,0.0,457.11,5.558673261404038,0.0,0.0025896842125803232,485
2097152,0.39,0.97,0.0,456.79,5.546908265352249,0.0,0.004951566457748413,485
2105344,0.47,0.97,0.0,429.78,7.048883452415466,0.0,0.0063179489225149155,485
2113536,0.55,0.97,0.0,400.22,8.570398947000504,0.0,0.0030362217221409082,485
2121728,0.53,0.97,0.0,408.38,8.18956775188446,0.0,0.00696191843599081,485
2129920,0.57,0.97,0.0,393.57,8.957920486927032,0.0,0.0022413753904402256,485
2138112,0.56,0.97,0.0,397.07,8.778319269418716,0.0,0.0038239946588873863,485
2146304,0.49,0.99,0.0,420.81,7.470062109231949,0.0,0.0055512115359306335,485
2154496,0.45,0.99,0.0,435.24,6.713406636714935,0.0,0.003195567987859249,485
2162688,0.45,0.99,0.0,435.35,6.706244090795517,0.0,0.004458285868167877,485
2170880,0.44,0.99,0.0,439.67,6.49373701453209,0.0,0.003080753143876791,485
2179072,0.43,0.99,0.0,443.44,6.293713694810867,0.0,0.002987812040373683,485
2187264,0.45,0.99,0.0,436.03,6.67188308596611,0.0,0.007475423626601696,485
2195456,0.51,0.99,0.0,414.0,7.812670701742173,0.0,0.004163176286965609,485
2203648,0.47,0.99,0.0,427.57,7.056825581789017,0.0,0.004226195625960827,485
2211840,0.5,0.99,0.0,415.92,7.626526982784271,0.0,0.002947618719190359,485
2220032,0.5,0.99,0.0,417.34,7.618917220830918,0.0,0.005192012991756201,485
2228224,0.51,0.98,0.0,413.59,7.79911960721016,0.0,0.007124245632439852,485
2236416,0.5,0.98,0.0,419.22,7.592943640947342,0.0,0.00396009162068367,485
2244608,0.56,0.96,0.0,399.16,8.734162573218345,0.0,0.0048180087469518185,485
2252800,0.53,0.96,0.0,410.86,8.153948677182198,0.0,0.0037419088184833527,485
2260992,0.5,0.96,0.0,420.35,7.594855781197548,0.0,0.0038054045289754868,484
2269184,0.49,0.96,0.0,423.93,7.403568174242974,0.0,0.002989344298839569,484
2277376,0.47,0.96,0.0,431.44,7.033589726090431,0.0,0.002551667857915163,484
2285568,0.45,0.96,0.0,436.48,6.660645549297333,0.0,0.0035300380550324917,484
2293760,0.45,0.96,0.0,436.47,6.674154518842697,0.0,0.003787251189351082,484
2301952,0.47,0.96,0.0,429.27,7.0473837363719944,0.0,0.004792658146470785,484
2310144,0.5,0.97,0.0,419.18,7.61715513586998,0.0,0.004360859282314777,484
2318336,0.49,0.97,0.0,423.87,7.400907903909683,0.0,0.0035857977345585823,484
2326528,0.48,0.97,0.0,429.12,7.202307605147362,0.0,0.002934235380962491,484
2334720,0.47,0.98,0.0,432.84,6.947829194664955,0.0,0.002990429289638996,484
2342912,0.49,0.98,0.0,426.35,7.329002457261086,0.0,0.0033917687833309174,484
2351104,0.51,0.98,0.0,419.73,7.697059491276741,0.0,0.0030418368987739086,484
2359296,0.5,0.98,0.0,421.76,7.5369352716207505,0.0,0.004203454591333866,484
2367488,0.53,0.96,0.0,409.63,8.071862548589706,0.0,0.00279109925031662,484
2375680,0.55,0.96,0.0,401.84,8.504680713415146,0.0,0.004042161162942648,484
2383872,0.55,0.96,0.0,401.21,8.497948389053345,0.0,0.003571603912860155,484
2392064,0.52,0.95,0.0,411.18,7.8814165616035465,0.0,0.002404599916189909,484
2400256,0.51,0.96,0.0,414.72,7.690969053506851,0.0,0.0035680504515767097,484
2408448,0.48,0.96,0.0,425.09,7.1657850039005275,0.0,0.002028170507401228,484
2416640,0.47,0.97,0.0,428.65,6.981445242166519,0.0,0.0038659386336803436,484
2424832,0.49,0.97,0.0,422.62,7.35715605378151,0.0,0.0058205644600093365,484
2433024,0.48,0.97,0.0,426.29,7.228835564851761,0.0,0.0020087689626961946,484
2441216,0.47,0.96,0.0,430.56,6.974316582679749,0.0,0.003270711051300168,484
2449408,0.52,0.97,0.0,412.73,7.917446122169495,0.0,0.002054254524409771,484
2457600,0.54,0.97,0.0,406.38,8.290903247594834,0.0,0.004640920087695122,484
2465792,0.54,0.97,0.0,403.94,8.312645738124848,0.0,0.0041704378090798855,484
2473984,0.56,0.98,0.0,398.31,8.681174660921096,0.0,0.0045298002660274506,484
2482176,0.59,0.98,0.0,386.47,9.305243977308272,0.0,0.0035406039096415043,484
2490368,0.6,0.97,0.0,382.03,9.523286586999893,0.0,0.0031911679543554783,484
2498560,0.63,0.97,0.0,372.55,10.080633691549302,0.0,0.0028313412331044674,484
2506752,0.63,0.98,0.0,373.23,10.065958789587022,0.0,0.0031904566567391157,484
2514944,0.6,0.97,0.0,383.5,9.453655107021332,0.0,0.004140487406402826,484
2523136,0.51,0.98,0.0,415.49,7.743833647966385,0.0,0.003148077055811882,484
2531328,0.51,0.98,0.0,414.82,7.746769288778305,0.0,0.003484544111415744,484
